Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Year,Month,Day,Weekday
1,200,23.0,2,46.0,1,0,2024-07-22,0,2024,7,22,0
5,61,29.0,2,58.0,0,0,2024-07-22,1,2024,7,22,0
2,138,6.5,1,6.5,2,1,2024-07-22,0,2024,7,22,0
1,105,36.5,4,146.0,0,1,2024-07-22,0,2024,7,22,0
0,128,41.0,3,123.0,2,1,2024-07-22,1,2024,7,22,0
6,174,12.5,3,37.5,1,1,2024-07-23,1,2024,7,23,1
1,137,6.5,1,6.5,2,1,2024-07-23,0,2024,7,23,1
6,94,33.5,9,301.5,1,0,2024-07-23,0,2024,7,23,1
4,200,41.0,1,41.0,0,1,2024-07-23,1,2024,7,23,1
1,89,33.5,9,301.5,1,0,2024-07-23,0,2024,7,23,1
0,88,33.5,8,268.0,2,1,2024-07-23,0,2024,7,23,1
6,54,27.5,2,55.0,0,0,2024-07-23,1,2024,7,23,1
5,77,32.0,6,192.0,0,0,2024-07-23,0,2024,7,23,1
7,119,38.0,2,76.0,0,0,2024-07-23,0,2024,7,23,1
5,173,12.5,6,75.0,2,0,2024-07-23,0,2024,7,23,1
2,18,21.5,5,107.5,2,1,2024-07-23,1,2024,7,23,1
1,129,41.0,10,410.0,1,0,2024-07-23,0,2024,7,23,1
1,185,15.5,5,77.5,2,1,2024-07-23,0,2024,7,23,1
5,200,24.5,5,122.5,0,0,2024-07-24,1,2024,7,24,2
4,196,17.0,8,136.0,2,0,2024-07-24,0,2024,7,24,2
7,200,9.5,7,66.5,2,0,2024-07-24,0,2024,7,24,2
4,92,33.5,2,67.0,0,1,2024-07-24,0,2024,7,24,2
6,150,8.0,5,40.0,0,0,2024-07-24,0,2024,7,24,2
6,86,5.0,2,10.0,1,1,2024-07-24,1,2024,7,24,2
1,73,32.0,4,128.0,2,1,2024-07-24,1,2024,7,24,2
7,63,29.0,8,232.0,0,0,2024-07-24,0,2024,7,24,2
4,180,14.0,8,112.0,1,0,2024-07-25,0,2024,7,25,3
5,133,41.0,1,41.0,0,0,2024-07-25,0,2024,7,25,3
7,191,15.5,7,108.5,2,1,2024-07-25,1,2024,7,25,3
4,68,30.5,2,61.0,1,1,2024-07-25,0,2024,7,25,3
5,53,27.5,10,275.0,2,0,2024-07-25,0,2024,7,25,3
3,163,11.0,3,33.0,0,0,2024-07-25,0,2024,7,25,3
2,138,6.5,1,6.5,0,0,2024-07-25,1,2024,7,25,3
0,16,21.5,7,150.5,1,0,2024-07-25,0,2024,7,25,3
4,60,29.0,8,232.0,2,0,2024-07-25,0,2024,7,25,3
2,26,23.0,1,23.0,1,1,2024-07-25,1,2024,7,25,3
6,150,8.0,5,40.0,1,1,2024-07-25,1,2024,7,25,3
4,36,24.5,2,49.0,2,1,2024-07-25,1,2024,7,25,3
7,31,23.0,10,230.0,1,0,2024-07-25,0,2024,7,25,3
0,176,14.0,2,28.0,1,0,2024-07-26,1,2024,7,26,4
6,174,12.5,9,112.5,0,1,2024-07-26,1,2024,7,26,4
3,19,21.5,1,21.5,0,1,2024-07-26,0,2024,7,26,4
1,89,33.5,5,167.5,2,0,2024-07-26,1,2024,7,26,4
7,175,12.5,10,125.0,0,1,2024-07-26,0,2024,7,26,4
1,169,12.5,10,125.0,0,1,2024-07-26,1,2024,7,26,4
6,118,38.0,3,114.0,2,0,2024-07-26,1,2024,7,26,4
7,87,5.0,2,10.0,0,0,2024-07-26,0,2024,7,26,4
3,131,41.0,8,328.0,0,1,2024-07-26,0,2024,7,26,4
4,156,9.5,4,38.0,2,0,2024-07-27,0,2024,7,27,5
1,145,8.0,4,32.0,1,0,2024-07-27,1,2024,7,27,5
1,49,27.5,7,192.5,2,0,2024-07-27,1,2024,7,27,5
4,76,32.0,8,256.0,1,0,2024-07-27,0,2024,7,27,5
1,49,27.5,3,82.5,0,0,2024-07-27,0,2024,7,27,5
7,159,9.5,3,28.5,2,0,2024-07-27,0,2024,7,27,5
7,23,21.5,4,86.0,2,0,2024-07-27,0,2024,7,27,5
2,66,30.5,3,91.5,2,0,2024-07-27,1,2024,7,27,5
5,189,15.5,1,15.5,2,0,2024-07-27,1,2024,7,27,5
2,74,32.0,3,96.0,0,1,2024-07-27,0,2024,7,27,5
3,131,41.0,9,369.0,2,0,2024-07-27,1,2024,7,27,5
1,65,30.5,1,30.5,2,0,2024-07-27,0,2024,7,27,5
2,18,21.5,9,193.5,0,0,2024-07-27,1,2024,7,27,5
1,121,39.5,8,316.0,0,1,2024-07-27,0,2024,7,27,5
0,40,26.0,6,156.0,0,1,2024-07-27,0,2024,7,27,5
1,185,15.5,8,124.0,0,0,2024-07-27,1,2024,7,27,5
5,165,11.0,3,33.0,2,1,2024-07-27,0,2024,7,27,5
7,95,33.5,3,100.5,0,0,2024-07-27,1,2024,7,27,5
1,121,39.5,4,158.0,2,0,2024-07-28,1,2024,7,28,6
0,120,39.5,4,158.0,0,0,2024-07-28,0,2024,7,28,6
1,185,15.5,2,31.0,1,0,2024-07-28,0,2024,7,28,6
1,97,35.0,6,210.0,0,1,2024-07-28,0,2024,7,28,6
2,10,20.0,9,180.0,2,1,2024-07-28,0,2024,7,28,6
4,36,24.5,3,73.5,1,0,2024-07-28,1,2024,7,28,6
3,131,41.0,2,82.0,2,0,2024-07-28,0,2024,7,28,6
6,200,27.5,4,110.0,2,0,2024-07-28,1,2024,7,28,6
0,120,39.5,5,197.5,1,0,2024-07-28,1,2024,7,28,6
5,125,39.5,3,118.5,1,1,2024-07-28,0,2024,7,28,6
0,32,24.5,9,220.5,2,1,2024-07-28,0,2024,7,28,6
1,89,33.5,3,100.5,2,1,2024-07-29,0,2024,7,29,0
5,165,11.0,3,33.0,1,1,2024-07-29,0,2024,7,29,0
2,114,38.0,5,190.0,1,1,2024-07-29,1,2024,7,29,0
6,190,15.5,3,46.5,0,1,2024-07-29,0,2024,7,29,0
7,71,30.5,1,30.5,2,0,2024-07-29,1,2024,7,29,0
5,45,26.0,2,52.0,1,0,2024-07-29,0,2024,7,29,0
7,200,20.0,8,160.0,1,1,2024-07-29,0,2024,7,29,0
1,161,11.0,9,99.0,2,0,2024-07-29,1,2024,7,29,0
0,72,32.0,8,256.0,0,0,2024-07-29,1,2024,7,29,0
3,131,41.0,8,328.0,1,1,2024-07-29,0,2024,7,29,0
7,200,11.0,3,33.0,2,0,2024-07-29,0,2024,7,29,0
4,188,15.5,5,77.5,1,1,2024-07-30,0,2024,7,30,1
2,10,20.0,9,180.0,0,0,2024-07-30,1,2024,7,30,1
7,127,39.5,9,355.5,2,0,2024-07-30,1,2024,7,30,1
1,25,23.0,7,161.0,1,1,2024-07-30,1,2024,7,30,1
4,68,30.5,7,213.5,1,1,2024-07-30,0,2024,7,30,1
1,113,38.0,2,76.0,0,0,2024-07-30,1,2024,7,30,1
7,119,38.0,4,152.0,2,1,2024-07-30,0,2024,7,30,1
6,182,14.0,8,112.0,1,1,2024-07-30,0,2024,7,30,1
3,43,26.0,4,104.0,1,0,2024-07-31,0,2024,7,31,2
1,89,33.5,10,335.0,1,0,2024-07-31,0,2024,7,31,2
5,37,24.5,7,171.5,1,1,2024-07-31,0,2024,7,31,2
5,181,14.0,8,112.0,2,1,2024-07-31,0,2024,7,31,2
2,90,33.5,10,335.0,1,1,2024-07-31,1,2024,7,31,2
2,170,12.5,4,50.0,0,1,2024-07-31,0,2024,7,31,2
4,188,15.5,6,93.0,1,0,2024-07-31,1,2024,7,31,2
2,162,11.0,8,88.0,1,1,2024-07-31,0,2024,7,31,2
3,75,32.0,6,192.0,0,0,2024-07-31,0,2024,7,31,2
4,44,26.0,8,208.0,0,0,2024-08-01,0,2024,8,1,3
0,56,29.0,10,290.0,1,1,2024-08-01,0,2024,8,1,3
7,175,12.5,1,12.5,0,0,2024-08-01,0,2024,8,1,3
7,151,8.0,1,8.0,0,0,2024-08-01,0,2024,8,1,3
4,132,41.0,4,164.0,0,0,2024-08-01,0,2024,8,1,3
0,176,14.0,9,126.0,1,0,2024-08-01,1,2024,8,1,3
4,172,12.5,1,12.5,1,1,2024-08-02,1,2024,8,2,4
1,89,33.5,4,134.0,0,0,2024-08-02,0,2024,8,2,4
6,158,9.5,8,76.0,2,1,2024-08-02,0,2024,8,2,4
0,128,41.0,8,328.0,2,1,2024-08-02,0,2024,8,2,4
0,192,17.0,8,136.0,0,0,2024-08-02,0,2024,8,2,4
0,56,29.0,1,29.0,0,0,2024-08-02,0,2024,8,2,4
7,23,21.5,7,150.5,0,1,2024-08-02,0,2024,8,2,4
7,87,5.0,1,5.0,0,0,2024-08-02,0,2024,8,2,4
3,171,12.5,5,62.5,0,1,2024-08-02,0,2024,8,2,4
4,108,36.5,10,365.0,1,1,2024-08-02,1,2024,8,2,4
4,116,38.0,6,228.0,0,1,2024-08-02,1,2024,8,2,4
7,39,24.5,5,122.5,0,1,2024-08-02,0,2024,8,2,4
5,165,11.0,3,33.0,1,0,2024-08-03,0,2024,8,3,5
2,42,26.0,6,156.0,0,1,2024-08-03,0,2024,8,3,5
1,169,12.5,1,12.5,2,1,2024-08-03,0,2024,8,3,5
0,136,6.5,5,32.5,1,0,2024-08-03,1,2024,8,3,5
3,11,20.0,1,20.0,1,1,2024-08-03,1,2024,8,3,5
6,200,36.5,10,365.0,2,0,2024-08-03,1,2024,8,3,5
2,74,32.0,8,256.0,1,1,2024-08-03,1,2024,8,3,5
5,173,12.5,6,75.0,0,1,2024-08-03,0,2024,8,3,5
1,65,30.5,3,91.5,0,0,2024-08-03,0,2024,8,3,5
2,50,27.5,3,82.5,1,0,2024-08-04,0,2024,8,4,6
4,188,15.5,6,93.0,1,1,2024-08-04,1,2024,8,4,6
3,91,33.5,7,234.5,1,1,2024-08-04,1,2024,8,4,6
5,53,27.5,10,275.0,0,0,2024-08-04,0,2024,8,4,6
5,189,15.5,6,93.0,0,0,2024-08-04,1,2024,8,4,6
6,78,32.0,1,32.0,1,0,2024-08-04,0,2024,8,4,6
6,150,8.0,7,56.0,1,1,2024-08-04,0,2024,8,4,6
3,91,33.5,6,201.0,1,0,2024-08-04,0,2024,8,4,6
1,41,26.0,4,104.0,0,0,2024-08-05,0,2024,8,5,0
0,96,35.0,4,140.0,0,0,2024-08-05,0,2024,8,5,0
5,13,20.0,2,40.0,2,1,2024-08-05,0,2024,8,5,0
6,150,8.0,9,72.0,0,0,2024-08-05,1,2024,8,5,0
5,173,12.5,2,25.0,2,0,2024-08-05,0,2024,8,5,0
1,97,35.0,7,245.0,0,0,2024-08-05,0,2024,8,5,0
2,90,33.5,3,100.5,2,1,2024-08-06,1,2024,8,6,1
2,162,11.0,6,66.0,2,0,2024-08-06,1,2024,8,6,1
3,155,9.5,5,47.5,2,1,2024-08-06,0,2024,8,6,1
0,80,5.0,5,25.0,0,0,2024-08-06,0,2024,8,6,1
6,94,33.5,8,268.0,0,0,2024-08-06,1,2024,8,6,1
5,189,15.5,5,77.5,0,1,2024-08-06,0,2024,8,6,1
0,168,12.5,10,125.0,2,0,2024-08-06,0,2024,8,6,1
0,16,21.5,8,172.0,1,0,2024-08-06,0,2024,8,6,1
1,200,38.0,6,228.0,1,1,2024-08-06,1,2024,8,6,1
1,65,30.5,9,274.5,2,0,2024-08-06,0,2024,8,6,1
4,60,29.0,6,174.0,2,0,2024-08-06,1,2024,8,6,1
6,150,8.0,10,80.0,1,1,2024-08-06,0,2024,8,6,1
5,189,15.5,4,62.0,1,0,2024-08-06,1,2024,8,6,1
0,48,27.5,2,55.0,1,0,2024-08-06,0,2024,8,6,1
0,112,38.0,7,266.0,2,0,2024-08-06,0,2024,8,6,1
7,55,27.5,4,110.0,1,0,2024-08-06,0,2024,8,6,1
7,47,26.0,1,26.0,0,1,2024-08-06,0,2024,8,6,1
0,64,30.5,6,183.0,1,0,2024-08-07,1,2024,8,7,2
7,199,17.0,6,102.0,0,0,2024-08-07,0,2024,8,7,2
7,71,30.5,3,91.5,1,1,2024-08-07,0,2024,8,7,2
1,97,35.0,6,210.0,1,1,2024-08-07,0,2024,8,7,2
3,43,26.0,3,78.0,0,1,2024-08-07,0,2024,8,7,2
3,99,35.0,6,210.0,0,0,2024-08-07,1,2024,8,7,2
1,137,6.5,1,6.5,0,0,2024-08-07,0,2024,8,7,2
2,130,41.0,3,123.0,0,0,2024-08-07,0,2024,8,7,2
0,144,8.0,8,64.0,2,1,2024-08-07,1,2024,8,7,2
1,49,27.5,5,137.5,0,0,2024-08-07,1,2024,8,7,2
3,187,15.5,5,77.5,0,0,2024-08-08,0,2024,8,8,3
5,181,14.0,10,140.0,1,1,2024-08-08,0,2024,8,8,3
5,13,20.0,7,140.0,0,1,2024-08-08,0,2024,8,8,3
7,127,39.5,4,158.0,1,1,2024-08-08,1,2024,8,8,3
5,101,35.0,10,350.0,1,1,2024-08-08,1,2024,8,8,3
1,145,8.0,3,24.0,0,0,2024-08-08,0,2024,8,8,3
0,72,32.0,7,224.0,2,1,2024-08-08,0,2024,8,8,3
5,45,26.0,1,26.0,2,1,2024-08-08,0,2024,8,8,3
0,56,29.0,4,116.0,2,0,2024-08-08,0,2024,8,8,3
1,89,33.5,1,33.5,0,0,2024-08-08,0,2024,8,8,3
2,106,36.5,8,292.0,0,1,2024-08-08,0,2024,8,8,3
5,77,32.0,1,32.0,2,0,2024-08-08,0,2024,8,8,3
6,70,30.5,2,61.0,0,1,2024-08-08,1,2024,8,8,3
5,117,38.0,5,190.0,0,1,2024-08-08,0,2024,8,8,3
0,64,30.5,9,274.5,0,1,2024-08-08,0,2024,8,8,3
4,156,9.5,1,9.5,2,0,2024-08-08,0,2024,8,8,3
5,53,27.5,4,110.0,1,1,2024-08-08,1,2024,8,8,3
2,58,29.0,2,58.0,0,0,2024-08-09,0,2024,8,9,4
2,18,21.5,6,129.0,0,1,2024-08-09,1,2024,8,9,4
0,136,6.5,5,32.5,0,0,2024-08-09,0,2024,8,9,4
0,88,33.5,5,167.5,0,1,2024-08-09,0,2024,8,9,4
5,173,12.5,7,87.5,2,0,2024-08-09,0,2024,8,9,4
7,23,21.5,10,215.0,0,0,2024-08-09,0,2024,8,9,4
2,138,6.5,3,19.5,1,1,2024-08-09,1,2024,8,9,4
2,170,12.5,2,25.0,1,1,2024-08-09,0,2024,8,9,4
1,9,20.0,8,160.0,2,1,2024-08-09,0,2024,8,9,4
4,20,21.5,3,64.5,2,0,2024-08-09,0,2024,8,9,4
5,37,24.5,2,49.0,0,1,2024-08-09,1,2024,8,9,4
6,142,6.5,9,58.5,1,0,2024-08-09,1,2024,8,9,4
2,186,15.5,1,15.5,2,0,2024-08-09,1,2024,8,9,4
0,184,15.5,1,15.5,2,1,2024-08-09,0,2024,8,9,4
6,54,27.5,9,247.5,2,0,2024-08-09,0,2024,8,9,4
1,153,9.5,4,38.0,2,1,2024-08-09,1,2024,8,9,4
5,5,18.5,7,129.5,2,0,2024-08-09,0,2024,8,9,4
2,178,14.0,5,70.0,2,1,2024-08-10,0,2024,8,10,5
1,113,38.0,3,114.0,2,1,2024-08-10,1,2024,8,10,5
7,175,12.5,10,125.0,2,1,2024-08-10,0,2024,8,10,5
2,18,21.5,10,215.0,1,0,2024-08-10,1,2024,8,10,5
6,86,5.0,9,45.0,0,1,2024-08-10,0,2024,8,10,5
4,68,30.5,5,152.5,2,1,2024-08-10,0,2024,8,10,5
1,49,27.5,4,110.0,1,1,2024-08-10,0,2024,8,10,5
7,23,21.5,7,150.5,2,0,2024-08-10,0,2024,8,10,5
4,132,41.0,9,369.0,1,1,2024-08-10,0,2024,8,10,5
0,88,33.5,3,100.5,0,0,2024-08-10,0,2024,8,10,5
5,85,5.0,6,30.0,0,1,2024-08-11,0,2024,8,11,6
0,136,6.5,4,26.0,1,1,2024-08-11,0,2024,8,11,6
5,200,20.0,2,40.0,1,1,2024-08-11,1,2024,8,11,6
3,200,41.0,9,369.0,0,1,2024-08-11,0,2024,8,11,6
1,17,21.5,9,193.5,2,0,2024-08-11,1,2024,8,11,6
1,145,8.0,9,72.0,1,1,2024-08-11,0,2024,8,11,6
3,171,12.5,3,37.5,1,1,2024-08-11,0,2024,8,11,6
1,89,33.5,5,167.5,2,0,2024-08-11,0,2024,8,11,6
2,82,5.0,3,15.0,2,0,2024-08-12,1,2024,8,12,0
1,185,15.5,1,15.5,2,1,2024-08-12,0,2024,8,12,0
3,43,26.0,1,26.0,1,0,2024-08-12,1,2024,8,12,0
0,56,29.0,1,29.0,0,1,2024-08-12,1,2024,8,12,0
5,29,23.0,8,184.0,0,1,2024-08-12,0,2024,8,12,0
3,27,23.0,9,207.0,1,1,2024-08-12,0,2024,8,12,0
5,93,33.5,5,167.5,1,1,2024-08-12,0,2024,8,12,0
4,20,21.5,9,193.5,0,0,2024-08-12,0,2024,8,12,0
3,115,38.0,4,152.0,0,0,2024-08-12,0,2024,8,12,0
5,13,20.0,4,80.0,1,0,2024-08-12,0,2024,8,12,0
4,36,24.5,4,98.0,0,1,2024-08-12,0,2024,8,12,0
3,67,30.5,3,91.5,2,0,2024-08-12,0,2024,8,12,0
4,12,20.0,6,120.0,2,1,2024-08-12,0,2024,8,12,0
7,47,26.0,1,26.0,1,1,2024-08-12,0,2024,8,12,0
5,53,27.5,4,110.0,1,0,2024-08-12,0,2024,8,12,0
2,50,27.5,2,55.0,0,0,2024-08-13,0,2024,8,13,1
2,26,23.0,1,23.0,0,1,2024-08-13,1,2024,8,13,1
5,165,11.0,3,33.0,0,0,2024-08-13,1,2024,8,13,1
2,90,33.5,4,134.0,0,0,2024-08-13,0,2024,8,13,1
6,174,12.5,2,25.0,0,0,2024-08-13,0,2024,8,13,1
4,180,14.0,3,42.0,1,1,2024-08-13,0,2024,8,13,1
3,43,26.0,6,156.0,2,0,2024-08-13,1,2024,8,13,1
4,60,29.0,6,174.0,2,1,2024-08-13,0,2024,8,13,1
7,23,21.5,9,193.5,0,1,2024-08-14,0,2024,8,14,2
1,1,18.5,10,185.0,2,0,2024-08-14,0,2024,8,14,2
3,19,21.5,1,21.5,2,0,2024-08-14,0,2024,8,14,2
3,27,23.0,9,207.0,2,1,2024-08-14,1,2024,8,14,2
4,28,23.0,1,23.0,2,1,2024-08-14,0,2024,8,14,2
3,11,20.0,1,20.0,2,1,2024-08-14,0,2024,8,14,2
0,176,14.0,9,126.0,1,1,2024-08-14,1,2024,8,14,2
0,152,9.5,8,76.0,1,1,2024-08-14,0,2024,8,14,2
5,45,26.0,2,52.0,2,0,2024-08-14,1,2024,8,14,2
7,95,33.5,4,134.0,0,1,2024-08-14,1,2024,8,14,2
1,161,11.0,4,44.0,2,1,2024-08-14,1,2024,8,14,2
2,74,32.0,5,160.0,2,0,2024-08-14,0,2024,8,14,2
2,42,26.0,5,130.0,0,1,2024-08-14,1,2024,8,14,2
6,200,32.0,5,160.0,1,0,2024-08-14,0,2024,8,14,2
4,164,11.0,4,44.0,2,0,2024-08-15,0,2024,8,15,3
1,89,33.5,4,134.0,0,1,2024-08-15,1,2024,8,15,3
4,172,12.5,10,125.0,0,1,2024-08-15,0,2024,8,15,3
3,91,33.5,6,201.0,2,1,2024-08-15,0,2024,8,15,3
6,78,32.0,4,128.0,2,1,2024-08-15,0,2024,8,15,3
0,176,14.0,10,140.0,0,0,2024-08-15,1,2024,8,15,3
5,45,26.0,8,208.0,0,0,2024-08-15,1,2024,8,15,3
2,194,17.0,3,51.0,1,1,2024-08-15,1,2024,8,15,3
0,16,21.5,10,215.0,0,1,2024-08-15,1,2024,8,15,3
3,75,32.0,5,160.0,2,0,2024-08-15,0,2024,8,15,3
7,63,29.0,9,261.0,1,1,2024-08-15,1,2024,8,15,3
2,194,17.0,3,51.0,2,1,2024-08-15,0,2024,8,15,3
0,128,41.0,4,164.0,2,0,2024-08-15,1,2024,8,15,3
5,181,14.0,9,126.0,2,0,2024-08-15,1,2024,8,15,3
7,119,38.0,5,190.0,1,1,2024-08-15,1,2024,8,15,3
7,191,15.5,9,139.5,1,0,2024-08-16,0,2024,8,16,4
4,28,23.0,10,230.0,0,1,2024-08-16,0,2024,8,16,4
1,129,41.0,5,205.0,2,1,2024-08-16,1,2024,8,16,4
1,97,35.0,8,280.0,2,1,2024-08-16,0,2024,8,16,4
7,183,14.0,10,140.0,2,0,2024-08-16,0,2024,8,16,4
4,200,21.5,9,193.5,2,1,2024-08-16,0,2024,8,16,4
0,104,36.5,4,146.0,2,1,2024-08-16,0,2024,8,16,4
5,133,41.0,8,328.0,2,0,2024-08-16,0,2024,8,16,4
6,86,5.0,1,5.0,0,1,2024-08-16,0,2024,8,16,4
1,105,36.5,5,182.5,0,0,2024-08-16,0,2024,8,16,4
1,9,20.0,5,100.0,2,0,2024-08-17,0,2024,8,17,5
5,85,5.0,1,5.0,0,1,2024-08-17,1,2024,8,17,5
3,139,6.5,1,6.5,0,1,2024-08-17,0,2024,8,17,5
2,162,11.0,4,44.0,0,1,2024-08-17,1,2024,8,17,5
0,88,33.5,7,234.5,2,1,2024-08-17,0,2024,8,17,5
2,194,17.0,5,85.0,2,1,2024-08-17,0,2024,8,17,5
1,145,8.0,5,40.0,0,1,2024-08-17,0,2024,8,17,5
6,182,14.0,7,98.0,0,0,2024-08-17,0,2024,8,17,5
7,191,15.5,3,46.5,1,1,2024-08-17,1,2024,8,17,5
0,176,14.0,9,126.0,2,0,2024-08-17,0,2024,8,17,5
7,31,23.0,6,138.0,2,1,2024-08-17,1,2024,8,17,5
1,185,15.5,3,46.5,2,0,2024-08-17,1,2024,8,17,5
5,77,32.0,3,96.0,1,0,2024-08-17,0,2024,8,17,5
4,92,33.5,6,201.0,2,1,2024-08-17,1,2024,8,17,5
0,112,38.0,6,228.0,1,1,2024-08-17,0,2024,8,17,5
1,153,9.5,10,95.0,1,0,2024-08-18,0,2024,8,18,6
3,155,9.5,1,9.5,2,0,2024-08-18,0,2024,8,18,6
4,12,20.0,9,180.0,1,0,2024-08-18,0,2024,8,18,6
2,178,14.0,3,42.0,2,1,2024-08-18,0,2024,8,18,6
6,126,39.5,8,316.0,0,0,2024-08-18,0,2024,8,18,6
3,99,35.0,3,105.0,2,1,2024-08-18,0,2024,8,18,6
3,59,29.0,1,29.0,2,1,2024-08-18,0,2024,8,18,6
3,3,18.5,1,18.5,2,0,2024-08-18,0,2024,8,18,6
7,143,6.5,3,19.5,0,0,2024-08-18,1,2024,8,18,6
5,133,41.0,6,246.0,0,0,2024-08-18,1,2024,8,18,6
3,91,33.5,5,167.5,1,1,2024-08-18,0,2024,8,18,6
3,107,36.5,10,365.0,1,1,2024-08-18,1,2024,8,18,6
0,200,24.5,2,49.0,1,0,2024-08-19,0,2024,8,19,0
3,19,21.5,8,172.0,1,0,2024-08-19,1,2024,8,19,0
6,142,6.5,3,19.5,1,0,2024-08-19,0,2024,8,19,0
1,73,32.0,8,256.0,1,0,2024-08-19,0,2024,8,19,0
2,2,18.5,1,18.5,1,1,2024-08-19,1,2024,8,19,0
0,168,12.5,3,37.5,1,0,2024-08-19,0,2024,8,19,0
2,82,5.0,5,25.0,1,1,2024-08-20,0,2024,8,20,1
0,72,32.0,10,320.0,0,0,2024-08-20,0,2024,8,20,1
5,37,24.5,5,122.5,2,1,2024-08-20,0,2024,8,20,1
0,88,33.5,5,167.5,0,0,2024-08-20,0,2024,8,20,1
3,43,26.0,5,130.0,0,1,2024-08-20,0,2024,8,20,1
1,185,15.5,3,46.5,1,0,2024-08-20,1,2024,8,20,1
0,168,12.5,9,112.5,1,0,2024-08-20,0,2024,8,20,1
0,96,35.0,9,315.0,1,1,2024-08-20,0,2024,8,20,1
2,106,36.5,7,255.5,0,0,2024-08-20,0,2024,8,20,1
4,156,9.5,3,28.5,0,0,2024-08-20,0,2024,8,20,1
3,11,20.0,3,60.0,2,1,2024-08-20,1,2024,8,20,1
6,54,27.5,2,55.0,2,1,2024-08-20,0,2024,8,20,1
2,138,6.5,10,65.0,2,1,2024-08-20,1,2024,8,20,1
0,16,21.5,10,215.0,2,1,2024-08-20,0,2024,8,20,1
0,128,41.0,9,369.0,1,0,2024-08-20,0,2024,8,20,1
3,187,15.5,1,15.5,2,1,2024-08-20,0,2024,8,20,1
5,13,20.0,7,140.0,0,1,2024-08-21,1,2024,8,21,2
0,136,6.5,2,13.0,0,1,2024-08-21,0,2024,8,21,2
3,91,33.5,9,301.5,0,1,2024-08-21,0,2024,8,21,2
1,9,20.0,4,80.0,2,0,2024-08-21,1,2024,8,21,2
0,144,8.0,3,24.0,1,1,2024-08-21,0,2024,8,21,2
5,189,15.5,1,15.5,1,0,2024-08-21,0,2024,8,21,2
2,10,20.0,6,120.0,2,0,2024-08-21,1,2024,8,21,2
5,149,8.0,4,32.0,2,1,2024-08-21,0,2024,8,21,2
0,96,35.0,10,350.0,0,1,2024-08-21,0,2024,8,21,2
7,111,36.5,2,73.0,1,1,2024-08-21,0,2024,8,21,2
1,137,6.5,3,19.5,1,1,2024-08-21,0,2024,8,21,2
6,174,12.5,3,37.5,1,1,2024-08-21,0,2024,8,21,2
6,110,36.5,10,365.0,0,0,2024-08-21,1,2024,8,21,2
2,74,32.0,5,160.0,0,1,2024-08-21,0,2024,8,21,2
0,104,36.5,5,182.5,2,1,2024-08-21,1,2024,8,21,2
3,131,41.0,3,123.0,2,1,2024-08-22,0,2024,8,22,3
5,13,20.0,8,160.0,2,0,2024-08-22,0,2024,8,22,3
5,189,15.5,2,31.0,2,0,2024-08-22,0,2024,8,22,3
4,140,6.5,4,26.0,1,1,2024-08-22,0,2024,8,22,3
1,17,21.5,3,64.5,0,1,2024-08-22,0,2024,8,22,3
4,108,36.5,3,109.5,1,0,2024-08-22,0,2024,8,22,3
7,31,23.0,5,115.0,1,1,2024-08-22,1,2024,8,22,3
3,99,35.0,4,140.0,0,1,2024-08-22,0,2024,8,22,3
1,177,14.0,1,14.0,2,1,2024-08-22,0,2024,8,22,3
2,130,41.0,5,205.0,0,1,2024-08-22,0,2024,8,22,3
6,190,15.5,2,31.0,1,0,2024-08-23,0,2024,8,23,4
5,85,5.0,5,25.0,1,0,2024-08-23,0,2024,8,23,4
2,26,23.0,10,230.0,2,0,2024-08-23,0,2024,8,23,4
5,53,27.5,7,192.5,1,0,2024-08-23,0,2024,8,23,4
7,111,36.5,2,73.0,2,0,2024-08-23,0,2024,8,23,4
4,12,20.0,9,180.0,1,1,2024-08-23,0,2024,8,23,4
6,118,38.0,3,114.0,1,1,2024-08-23,1,2024,8,23,4
7,95,33.5,9,301.5,1,1,2024-08-23,1,2024,8,23,4
6,190,15.5,2,31.0,1,1,2024-08-23,0,2024,8,23,4
0,176,14.0,5,70.0,2,1,2024-08-23,0,2024,8,23,4
1,9,20.0,3,60.0,2,1,2024-08-23,0,2024,8,23,4
6,30,23.0,3,69.0,2,1,2024-08-24,0,2024,8,24,5
0,32,24.5,1,24.5,0,1,2024-08-24,0,2024,8,24,5
6,174,12.5,2,25.0,1,0,2024-08-24,0,2024,8,24,5
2,82,5.0,2,10.0,1,0,2024-08-24,1,2024,8,24,5
3,19,21.5,1,21.5,1,1,2024-08-24,0,2024,8,24,5
4,4,18.5,8,148.0,0,0,2024-08-24,1,2024,8,24,5
3,83,5.0,10,50.0,1,1,2024-08-24,1,2024,8,24,5
1,177,14.0,10,140.0,0,1,2024-08-24,0,2024,8,24,5
6,78,32.0,1,32.0,0,1,2024-08-24,0,2024,8,24,5
7,135,41.0,1,41.0,1,0,2024-08-24,0,2024,8,24,5
4,60,29.0,8,232.0,0,0,2024-08-25,0,2024,8,25,6
6,30,23.0,9,207.0,0,0,2024-08-25,1,2024,8,25,6
1,193,17.0,8,136.0,1,0,2024-08-25,0,2024,8,25,6
6,110,36.5,3,109.5,2,0,2024-08-25,0,2024,8,25,6
7,135,41.0,4,164.0,0,0,2024-08-25,1,2024,8,25,6
